# simon wiedemann, M. Sc.
# datestring citations hindex i10index
2022-01-19 644 7 7
2022-01-21 642 7 7
2022-01-23 646 7 7
2022-01-25 655 7 7
2022-01-27 653 7 7
2022-01-29 661 7 7
2022-01-31 661 7 7
2022-02-01 661 7 7
2022-02-03 661 7 7
2022-02-05 682 7 7
2022-02-07 688 7 7
2022-02-09 691 7 7
