# Sebastian Bosse, Fraunhofer HHI
# datestring citations hindex i10index
2021-11-25 2582 19 30
2021-11-27 2568 19 30
2021-11-29 2568 19 30
2021-12-01 2569 19 30
2021-12-03 2573 19 30
2021-12-05 2575 19 30
2021-12-07 2604 19 30
2021-12-09 2604 19 30
2021-12-11 2609 19 30
2021-12-13 2609 19 30
2021-12-15 2589 19 31
2021-12-17 2597 19 32
2021-12-19 2600 19 32
2021-12-21 2613 19 32
2021-12-23 2615 19 32
2021-12-25 2642 19 32
2021-12-27 2642 19 32
2021-12-29 2644 19 32
2021-12-31 2644 19 32
2022-01-01 2642 19 32
2022-01-03 2642 19 32
2022-01-05 2652 19 32
2022-01-07 2647 19 32
2022-01-09 2654 19 32
2022-01-11 2654 19 32
2022-01-13 2660 19 32
2022-01-15 2661 19 32
2022-01-17 2661 19 32
2022-01-19 2666 19 32
2022-01-21 2659 19 32
2022-01-23 2668 19 32
2022-01-25 2669 19 32
2022-01-27 2666 19 32
2022-01-29 2667 19 32
2022-01-31 2667 19 32
2022-02-01 2667 19 32
2022-02-03 2667 19 32
2022-02-05 2684 19 32
2022-02-07 2689 19 32
2022-02-09 2692 19 32
2022-02-11 2694 19 32
2022-02-13 2696 19 32
2022-02-15 2699 19 32
2022-02-17 2699 19 32
2022-02-19 2706 19 32
2022-02-21 2706 19 32
2022-02-23 2709 19 32
2022-02-25 2712 19 32
2022-02-27 2715 19 32
2022-03-01 2722 19 32
2022-03-03 2723 19 32
2022-03-05 2732 19 32
2022-03-07 2732 19 32
2022-03-09 2738 19 32
2022-03-11 2738 19 32
2022-03-13 2740 19 32
2022-03-15 2741 19 32
2022-03-17 2742 19 32
2022-03-19 2749 19 32
2022-03-21 2749 19 32
2022-03-23 2755 19 32
2022-03-25 2755 19 32
2022-03-27 2761 19 33
2022-03-29 2763 19 33
2022-03-31 2763 19 33
2022-04-01 2763 19 33
2022-04-03 2766 19 33
2022-04-05 2766 19 33
2022-04-07 2768 19 33
2022-04-09 2772 19 33
2022-04-11 2772 19 33
2022-04-13 2778 19 33
2022-04-15 2780 19 33
2022-04-17 2786 19 33
2022-04-19 2788 19 33
2022-04-21 2789 19 33
2022-04-23 2791 19 33
2022-04-25 2791 19 33
2022-04-27 2794 19 33
2022-04-29 2795 19 33
2022-05-01 2797 19 33
2022-05-03 2799 19 33
2022-05-05 2802 19 33
2022-05-07 2802 19 33
2022-05-09 2802 19 33
2022-05-11 2807 19 33
2022-05-13 2808 19 33
2022-05-15 2814 19 33
2022-05-17 2821 19 33
2022-05-19 2821 19 33
2022-05-21 2825 19 33
2022-05-23 2825 19 33
2022-05-25 2831 19 33
2022-05-27 2832 19 33
2022-05-29 2836 19 33
2022-05-31 2837 19 33
2022-06-01 2837 19 33
2022-06-03 2837 19 33
2022-06-05 2842 19 33
2022-06-07 2848 19 33
2022-06-09 2849 19 33
2022-06-11 2855 19 33
2022-06-13 2855 19 33
2022-06-15 2855 19 33
2022-06-17 2862 19 34
2022-06-19 2863 19 34
2022-06-21 2870 19 34
2022-06-23 2870 19 34
2022-06-25 2872 19 34
2022-06-27 2875 19 34
2022-06-29 2879 19 34
2022-07-01 2880 19 34
2022-07-03 2888 19 34
2022-07-05 2898 19 34
2022-07-07 2898 19 34
2022-07-09 2901 19 34
2022-07-11 2901 19 34
